Age,AnnualIncome,TimeSpentOnWebsite,NumberOfPurchases,DiscountsAvailed,Gender_1,ProductCategory_1,ProductCategory_2,ProductCategory_3,ProductCategory_4,LoyaltyProgram_1,PurchaseStatus
1.1396628755641303,-1.462850641157946,0.5214756566079332,0.6082819800439958,1.4341724385487824,0.0,1.0,0.0,0.0,0.0,0.0,0
-1.4356524503566226,-1.4423577055762513,-0.2379892818373286,-1.6005631988867153,0.8475188640128747,0.0,1.0,0.0,0.0,0.0,1.0,0
-0.4699092031363402,-0.954972010339692,0.5996950133406851,0.6082819800439958,0.2608652894769669,0.0,1.0,0.0,0.0,0.0,1.0,1
-1.2425038009125662,-1.0713238997283177,1.2525943940118833,0.6082819800439958,0.8475188640128747,1.0,0.0,0.0,0.0,1.0,1.0,1
-0.4699092031363402,-0.3131842085317784,-1.1833911653703364,-1.4306520312766604,0.8475188640128747,1.0,0.0,1.0,0.0,0.0,0.0,1
-1.5644182166526601,-0.40401516344857474,-1.4198544049509092,-1.0908296960565511,-0.32578828505894086,1.0,0.0,1.0,0.0,0.0,0.0,0
-1.1781209177645473,1.5925986987876448,-1.371347047486648,1.2879266504842146,-0.9124418595948486,1.0,0.0,0.0,0.0,0.0,0.0,0
-0.6630578525803967,1.3132315812451605,-1.7312380745083644,-1.0908296960565511,-0.32578828505894086,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.7274407357284155,1.546515109264151,-0.4020598265613725,-1.2607408636666058,-1.4990954341307563,0.0,1.0,0.0,0.0,0.0,0.0,0
-1.3712695672086037,-1.1989215285231736,-0.23815099194205783,-1.4306520312766604,0.8475188640128747,1.0,1.0,0.0,0.0,0.0,0.0,0
-1.4356524503566226,1.5276974815598516,0.6558721455488159,1.11801548287416,-0.9124418595948486,0.0,0.0,1.0,0.0,0.0,1.0,1
1.0752799924161116,-1.4809503667532269,0.5674934493466728,-1.2607408636666058,-1.4990954341307563,1.0,0.0,0.0,0.0,1.0,1.0,0
-1.1137380346165284,0.1728968359472312,1.2484637772799732,1.627748985704324,1.4341724385487824,0.0,0.0,1.0,0.0,0.0,0.0,0
0.6889826935279986,-0.06147112531426136,1.559284575589505,-0.7510073608364417,0.8475188640128747,0.0,1.0,0.0,0.0,0.0,1.0,1
-1.4356524503566226,-0.6831063453787243,-0.38867379195236745,0.9481043152641052,-0.32578828505894086,1.0,0.0,1.0,0.0,0.0,0.0,0
-0.34114343684030257,-0.5104354184950304,0.2427568538241556,0.4383708124339411,1.4341724385487824,1.0,0.0,0.0,0.0,0.0,0.0,1
0.04515386204781036,0.7597025105706023,-0.37347644186875856,-1.2607408636666058,-1.4990954341307563,0.0,0.0,0.0,1.0,0.0,0.0,0
-1.6931839829486979,0.45078350568824616,1.5561623201370638,0.6082819800439958,1.4341724385487824,0.0,0.0,1.0,0.0,0.0,1.0,1
-0.5342920862843591,-0.4254593545908321,-1.7029111639132657,1.4578378180942693,0.2608652894769669,0.0,0.0,1.0,0.0,0.0,1.0,1
0.6245998103799798,1.5428986370796682,-1.2299812533711891,0.7781931476540505,1.4341724385487824,1.0,0.0,0.0,1.0,0.0,1.0,1
-0.5342920862843591,-1.4467759264711486,0.7346677479703406,-0.9209185284464965,0.8475188640128747,0.0,0.0,0.0,0.0,0.0,0.0,1
1.0752799924161116,0.8095984776942364,-0.9493453038575255,0.6082819800439958,0.8475188640128747,1.0,0.0,0.0,0.0,0.0,0.0,0
0.9465142261200739,1.194279052253918,-1.0672532568233872,-1.4306520312766604,-0.32578828505894086,1.0,0.0,0.0,0.0,1.0,0.0,0
-1.1137380346165284,1.633326311460509,-0.4665008876359063,1.2879266504842146,0.2608652894769669,0.0,0.0,0.0,0.0,1.0,0.0,1
-1.2425038009125662,-0.6550471976523058,0.5377296817001831,0.7781931476540505,-1.4990954341307563,0.0,1.0,0.0,0.0,0.0,0.0,1
-0.7274407357284155,0.21939534045027764,0.5995811107593786,-0.41118502561633236,-1.4990954341307563,1.0,0.0,0.0,1.0,0.0,1.0,1
0.4314511609359233,0.37762069943436494,-0.4964514076141938,-1.0908296960565511,-0.32578828505894086,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.8562065020244531,0.3348962585890624,0.3866092932310813,0.7781931476540505,-0.9124418595948486,0.0,0.0,0.0,0.0,1.0,0.0,1
1.5903430576002622,-0.2601474117462441,-0.5022813491329747,-1.2607408636666058,-0.32578828505894086,1.0,1.0,0.0,0.0,0.0,0.0,0
-0.4699092031363402,1.105006469250236,-0.185304443300941,0.6082819800439958,0.8475188640128747,1.0,0.0,0.0,0.0,1.0,0.0,1
-1.2425038009125662,1.1342160039065936,1.5338529075071856,0.7781931476540505,-0.32578828505894086,1.0,0.0,1.0,0.0,0.0,0.0,1
1.268428641860168,-1.6766943354910242,-0.15237470251723417,-1.2607408636666058,0.2608652894769669,1.0,0.0,0.0,1.0,0.0,0.0,0
0.173919628343848,1.556919226397329,-0.2958846994817414,-1.2607408636666058,-0.32578828505894086,0.0,0.0,0.0,1.0,0.0,1.0,1
1.2040457587121491,-0.1123447245761408,0.8540219162137497,0.09854847721383174,-1.4990954341307563,0.0,0.0,1.0,0.0,0.0,0.0,0
0.6889826935279986,0.5054296599029318,0.7048898014514592,-0.07136269039622296,-1.4990954341307563,1.0,0.0,0.0,1.0,0.0,0.0,0
-0.01922902110020846,1.1331128389437564,-0.4255668861038867,-0.5810961932263871,0.8475188640128747,1.0,0.0,0.0,0.0,1.0,0.0,0
-0.8562065020244531,-1.2884865142690283,-0.9604338233287719,1.627748985704324,-1.4990954341307563,0.0,1.0,0.0,0.0,0.0,1.0,0
1.0752799924161116,0.9054058727944252,-0.054296876071904476,1.627748985704324,0.8475188640128747,0.0,0.0,0.0,1.0,0.0,0.0,0
-1.2425038009125662,-0.2122204089666378,-0.6731615827056552,-0.07136269039622296,-1.4990954341307563,1.0,0.0,0.0,0.0,0.0,0.0,0
0.4958340440839421,-0.9405149326536951,-0.9771591620613819,0.7781931476540505,-1.4990954341307563,1.0,0.0,1.0,0.0,0.0,1.0,0
-0.6630578525803967,-1.6899115493706003,-0.2980425725783062,0.7781931476540505,0.8475188640128747,0.0,0.0,0.0,1.0,0.0,1.0,1
0.6245998103799798,1.149024440575687,0.7237525470474259,-0.5810961932263871,-0.9124418595948486,0.0,0.0,0.0,1.0,0.0,1.0,1
1.3971944081562055,-1.1473238549265792,-0.8298150679563444,-1.2607408636666058,1.4341724385487824,0.0,1.0,0.0,0.0,0.0,0.0,0
1.268428641860168,-0.24742487801881372,1.1286339459846202,-1.4306520312766604,-0.32578828505894086,1.0,0.0,0.0,1.0,0.0,1.0,0
-0.1479947873962461,1.033438741546813,1.1073589810910278,-0.7510073608364417,-0.9124418595948486,1.0,0.0,0.0,0.0,0.0,0.0,0
-1.628801099800679,-0.8495983074504974,0.31740279863561394,-1.0908296960565511,0.8475188640128747,1.0,0.0,0.0,1.0,0.0,1.0,0
-1.5644182166526601,0.41148353582725117,1.1167227367917596,-1.6005631988867153,-0.9124418595948486,1.0,1.0,0.0,0.0,0.0,0.0,1
1.4615772913042244,1.3764769964837946,-1.133104326097987,1.627748985704324,0.8475188640128747,1.0,0.0,1.0,0.0,0.0,1.0,1
-0.7918236188764344,-0.9613805134441156,1.1029969230243177,0.9481043152641052,-0.32578828505894086,1.0,0.0,0.0,0.0,0.0,1.0,1
1.5259601744522433,-1.1297406429250922,-0.9221527799728579,1.4578378180942693,0.2608652894769669,0.0,0.0,0.0,1.0,0.0,0.0,0
0.04515386204781036,1.6684431718017974,1.3132898197926295,-1.4306520312766604,0.2608652894769669,1.0,0.0,0.0,0.0,1.0,0.0,0
-1.6931839829486979,1.2154261700164797,-0.8594604486577005,0.6082819800439958,0.8475188640128747,1.0,1.0,0.0,0.0,0.0,0.0,1
-0.8562065020244531,-0.19547549986332072,-0.8183465213015798,-0.07136269039622296,-0.9124418595948486,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.08361190424822729,0.44643734259448203,-1.7004975578416217,0.6082819800439958,1.4341724385487824,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.6630578525803967,1.665011020650849,-1.1198335778855444,-1.4306520312766604,0.8475188640128747,1.0,0.0,0.0,1.0,0.0,0.0,0
1.1396628755641303,-0.020677289637568066,0.660035864136708,-1.77047436649677,0.8475188640128747,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.8562065020244531,-1.328748380802845,-0.8307604206586636,-0.5810961932263871,0.2608652894769669,1.0,1.0,0.0,0.0,0.0,0.0,0
1.332811525008187,-0.7428373235082502,0.3652117861392665,0.09854847721383174,0.8475188640128747,0.0,0.0,1.0,0.0,0.0,0.0,1
0.7533655766760174,0.3048036029594693,0.047902849481140146,-0.5810961932263871,-0.32578828505894086,1.0,0.0,0.0,0.0,0.0,0.0,0
0.6245998103799798,-1.5716167441617594,1.5829989736174996,1.627748985704324,0.2608652894769669,1.0,0.0,1.0,0.0,0.0,0.0,0
-0.34114343684030257,-1.3303795202592907,-0.19641814248657002,1.11801548287416,1.4341724385487824,0.0,0.0,0.0,1.0,0.0,0.0,0
1.5259601744522433,-1.4695019266078888,0.36114646531835637,0.4383708124339411,-0.32578828505894086,0.0,1.0,0.0,0.0,0.0,1.0,0
0.8177484598240362,0.06783952862589258,-0.3794190523485459,-0.5810961932263871,1.4341724385487824,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.4055263199883214,0.08458859943214297,0.7732006757097072,-1.77047436649677,-0.32578828505894086,0.0,0.0,0.0,0.0,1.0,1.0,1
-0.4699092031363402,-0.24708122482018297,-1.5641579846488236,0.7781931476540505,-1.4990954341307563,0.0,0.0,0.0,1.0,0.0,0.0,0
-1.3068866840605848,0.4481303070924514,-0.8521102461123002,0.9481043152641052,-1.4990954341307563,0.0,1.0,0.0,0.0,0.0,1.0,1
0.36706827778790446,0.4235512343447011,-0.3393685038256021,-1.77047436649677,0.2608652894769669,0.0,1.0,0.0,0.0,0.0,0.0,1
-1.1781209177645473,-0.17384810918832344,-0.1803676223838265,-1.6005631988867153,-0.9124418595948486,0.0,0.0,1.0,0.0,0.0,1.0,1
0.10953674519582919,-1.6416581335173603,1.557886119809543,0.6082819800439958,-0.9124418595948486,1.0,0.0,0.0,1.0,0.0,1.0,0
-1.0493551514685096,0.37571920164017003,0.644707757348865,0.9481043152641052,-1.4990954341307563,1.0,0.0,0.0,0.0,1.0,0.0,1
1.6547259407482808,-0.6528646737480085,0.9510636936027934,-1.4306520312766604,0.8475188640128747,1.0,0.0,0.0,0.0,0.0,0.0,0
0.10953674519582919,-1.70794430539265,-1.3014284894055446,-1.0908296960565511,0.8475188640128747,0.0,0.0,1.0,0.0,0.0,1.0,0
0.36706827778790446,-1.189017100558809,-0.9790505665994815,-0.7510073608364417,-0.32578828505894086,1.0,0.0,0.0,0.0,0.0,0.0,0
-1.5644182166526601,0.9394503982062732,1.312950634061252,0.2684596448238864,-0.32578828505894086,0.0,0.0,0.0,0.0,1.0,1.0,1
0.9465142261200739,-1.5835074722463354,0.862207621173858,-1.0908296960565511,-0.32578828505894086,0.0,0.0,0.0,1.0,0.0,0.0,0
0.36706827778790446,1.6192361347803483,-0.53450882803377,0.6082819800439958,-1.4990954341307563,1.0,1.0,0.0,0.0,0.0,1.0,0
-0.6630578525803967,0.008539784503637213,-0.024579955926533992,0.9481043152641052,-1.4990954341307563,0.0,1.0,0.0,0.0,0.0,1.0,1
0.10953674519582919,1.0367194589253546,-1.5267711745868915,0.9481043152641052,-1.4990954341307563,1.0,0.0,0.0,0.0,1.0,0.0,0
1.0752799924161116,-0.15763592362941756,-1.0276072855181206,-1.77047436649677,-0.9124418595948486,0.0,0.0,1.0,0.0,0.0,0.0,0
0.8177484598240362,-0.13770683548973986,0.7510916386580624,-0.41118502561633236,-0.32578828505894086,1.0,0.0,0.0,0.0,1.0,0.0,0
-0.920589385172472,1.2699236891642787,-0.6588812570826994,1.4578378180942693,0.8475188640128747,1.0,0.0,0.0,1.0,0.0,1.0,1
-1.5644182166526601,0.5859990281103488,-1.5591088123066152,1.11801548287416,0.8475188640128747,0.0,0.0,0.0,1.0,0.0,0.0,1
-1.628801099800679,0.9664577540427761,-1.1279340730950793,0.2684596448238864,-0.9124418595948486,1.0,0.0,0.0,1.0,0.0,1.0,1
1.268428641860168,0.011458038615523908,0.20960975291077144,-1.4306520312766604,-0.9124418595948486,1.0,0.0,1.0,0.0,0.0,0.0,0
-0.08361190424822729,-0.7139577003733549,0.6292816639876486,-0.07136269039622296,-1.4990954341307563,0.0,0.0,0.0,0.0,1.0,0.0,0
1.0108971092680927,0.563756220834932,0.8483266051643551,-1.4306520312766604,-0.9124418595948486,0.0,0.0,0.0,0.0,1.0,1.0,0
-0.01922902110020846,-1.2660910290701224,-0.3099033248248196,0.09854847721383174,-0.9124418595948486,0.0,0.0,0.0,0.0,0.0,0.0,0
-1.3712695672086037,1.1315014861047732,-0.7829420733396089,0.7781931476540505,-0.9124418595948486,0.0,1.0,0.0,0.0,0.0,0.0,0
0.30268539463988564,0.07963998071524188,-0.3793925088773542,0.4383708124339411,0.2608652894769669,1.0,0.0,0.0,0.0,0.0,1.0,1
-1.2425038009125662,-1.4798618128823267,1.302036503919632,0.2684596448238864,-0.9124418595948486,1.0,0.0,1.0,0.0,0.0,1.0,1
-0.4055263199883214,-1.1852922468044198,1.6449266389393278,0.9481043152641052,-0.9124418595948486,1.0,1.0,0.0,0.0,0.0,1.0,1
-1.4356524503566226,-1.3782951910901222,0.7154236904155246,-0.07136269039622296,0.2608652894769669,0.0,0.0,0.0,0.0,0.0,0.0,1
0.4958340440839421,1.3114209330562379,0.7983168235901944,0.7781931476540505,-0.32578828505894086,1.0,0.0,0.0,0.0,1.0,1.0,1
-0.34114343684030257,1.3398600141326957,0.5900112539635087,-1.2607408636666058,1.4341724385487824,0.0,0.0,0.0,1.0,0.0,1.0,1
-0.7274407357284155,-0.12454144563766445,-0.20604608531848254,-1.2607408636666058,1.4341724385487824,0.0,0.0,0.0,0.0,0.0,0.0,0
1.5259601744522433,1.427180905440399,0.6007698716058774,-1.0908296960565511,0.2608652894769669,1.0,0.0,1.0,0.0,0.0,0.0,0
-0.6630578525803967,1.621399811515324,-0.10832997163030647,-0.07136269039622296,-0.32578828505894086,1.0,0.0,1.0,0.0,0.0,0.0,0
-1.5000353335046415,-0.34914550394980765,0.34102303690754177,-0.07136269039622296,0.8475188640128747,0.0,1.0,0.0,0.0,0.0,0.0,1
-1.628801099800679,1.0807987311542282,1.0733471461659703,0.4383708124339411,-0.32578828505894086,0.0,0.0,0.0,1.0,0.0,0.0,1
0.6245998103799798,0.17696753910046753,1.2463332919876495,-1.2607408636666058,-1.4990954341307563,1.0,1.0,0.0,0.0,0.0,1.0,0
-1.0493551514685096,0.18092547428442515,1.0302831923513789,1.627748985704324,0.2608652894769669,1.0,0.0,1.0,0.0,0.0,1.0,1
-0.5342920862843591,-0.840925971652179,-0.718138585667418,0.7781931476540505,1.4341724385487824,1.0,0.0,0.0,1.0,0.0,1.0,0
1.0752799924161116,1.1226081569085091,0.4055518142614615,-0.24127385800627765,0.8475188640128747,1.0,1.0,0.0,0.0,0.0,0.0,1
0.8177484598240362,1.3742267110769764,-1.017572716130259,-0.24127385800627765,0.2608652894769669,0.0,0.0,0.0,0.0,1.0,0.0,0
-1.5644182166526601,-0.02475253697267929,-0.8492112048409077,-1.4306520312766604,-1.4990954341307563,0.0,0.0,0.0,0.0,1.0,1.0,0
-0.7918236188764344,0.7780218296201443,1.4527652348872822,-0.9209185284464965,-0.32578828505894086,0.0,0.0,0.0,0.0,0.0,1.0,1
-1.1781209177645473,-0.8423952321854613,-0.07793250419921728,0.9481043152641052,0.8475188640128747,0.0,1.0,0.0,0.0,0.0,1.0,1
-0.4055263199883214,0.2740679387273062,0.7915668366700308,1.4578378180942693,-1.4990954341307563,1.0,1.0,0.0,0.0,0.0,0.0,1
0.04515386204781036,0.9668438543454175,-0.7383837966086542,0.2684596448238864,1.4341724385487824,1.0,1.0,0.0,0.0,0.0,1.0,1
0.23830251149186682,-1.2990277613300971,1.329164056340897,-0.07136269039622296,0.2608652894769669,0.0,1.0,0.0,0.0,0.0,0.0,0
1.2040457587121491,0.8510188802822217,0.801511121251195,0.2684596448238864,0.8475188640128747,0.0,0.0,0.0,0.0,1.0,0.0,1
-1.4356524503566226,0.8405048103468182,0.4230778808313232,0.9481043152641052,-0.32578828505894086,0.0,0.0,0.0,0.0,1.0,1.0,1
1.3971944081562055,-0.7379744484322219,0.028761676298046327,0.4383708124339411,0.2608652894769669,1.0,0.0,0.0,1.0,0.0,0.0,1
1.3971944081562055,-0.6611413479674965,0.10754566343937083,-0.07136269039622296,-0.9124418595948486,0.0,0.0,0.0,0.0,0.0,0.0,0
-1.628801099800679,-1.585952387131185,-0.912788103732075,-1.6005631988867153,1.4341724385487824,1.0,0.0,0.0,1.0,0.0,0.0,0
0.8821313429720551,1.3080744470994305,1.6776323970880807,-0.9209185284464965,0.2608652894769669,1.0,0.0,0.0,1.0,0.0,0.0,0
-0.9849722683204908,0.8490420730567393,1.5492369145551204,-1.4306520312766604,0.2608652894769669,1.0,1.0,0.0,0.0,0.0,1.0,1
0.23830251149186682,-1.5312663064066812,-1.6824412518336038,1.2879266504842146,0.8475188640128747,1.0,0.0,0.0,0.0,0.0,0.0,0
-0.8562065020244531,-0.659899236680515,0.8247802239741213,-0.41118502561633236,0.2608652894769669,0.0,0.0,0.0,1.0,0.0,0.0,1
0.7533655766760174,-0.5024994322053948,0.7244048208038095,-1.6005631988867153,0.2608652894769669,1.0,1.0,0.0,0.0,0.0,0.0,0
-1.5000353335046415,0.08202962874436204,0.1779696588352507,-1.0908296960565511,0.8475188640128747,0.0,0.0,0.0,0.0,1.0,1.0,1
0.4314511609359233,0.02134635185895878,0.0007226901341959777,0.2684596448238864,0.8475188640128747,0.0,0.0,0.0,0.0,1.0,0.0,1
-0.21237767054426493,0.4941131251380798,-1.6690373780393475,-0.7510073608364417,1.4341724385487824,1.0,0.0,1.0,0.0,0.0,1.0,1
0.6245998103799798,0.0637382928405548,-1.0440930471757173,-0.07136269039622296,-0.32578828505894086,0.0,0.0,0.0,0.0,0.0,0.0,0
1.4615772913042244,-1.2173450617296238,1.2290867927027156,1.2879266504842146,-1.4990954341307563,1.0,1.0,0.0,0.0,0.0,0.0,0
-0.1479947873962461,-1.102437501307639,1.7384281487217732,1.11801548287416,0.2608652894769669,0.0,0.0,0.0,1.0,0.0,0.0,0
0.04515386204781036,1.2316502497615767,-1.3865610037276717,1.11801548287416,-0.32578828505894086,0.0,1.0,0.0,0.0,0.0,1.0,0
-0.01922902110020846,1.0006025837633385,-0.42497239465758097,1.2879266504842146,-0.32578828505894086,1.0,0.0,1.0,0.0,0.0,0.0,0
0.30268539463988564,-0.2642488986434804,1.5114058998502091,0.4383708124339411,1.4341724385487824,1.0,1.0,0.0,0.0,0.0,1.0,1
-1.6931839829486979,-0.973109131089674,-1.3663773413888831,0.7781931476540505,1.4341724385487824,0.0,0.0,0.0,0.0,0.0,1.0,1
-1.5000353335046415,0.9715257970000576,-1.3451106374465713,-0.07136269039622296,-0.32578828505894086,1.0,0.0,0.0,0.0,0.0,0.0,0
-1.4356524503566226,-1.3113560203698202,-0.32169854876864895,0.7781931476540505,0.2608652894769669,0.0,0.0,0.0,0.0,0.0,0.0,0
1.2040457587121491,1.3231432658679791,0.4030097427946447,0.9481043152641052,-1.4990954341307563,0.0,0.0,1.0,0.0,0.0,1.0,1
0.4314511609359233,-1.6322544797328746,1.1465676894185741,0.09854847721383174,0.2608652894769669,1.0,0.0,0.0,0.0,1.0,1.0,0
0.7533655766760174,-1.2222490450249128,0.7079296940844858,0.4383708124339411,-0.32578828505894086,0.0,0.0,0.0,0.0,1.0,1.0,0
-1.4356524503566226,0.08966494777970957,-0.3254735079408948,-1.4306520312766604,-0.32578828505894086,0.0,1.0,0.0,0.0,0.0,0.0,0
-1.3712695672086037,1.5432624571448756,1.067857859277451,-0.7510073608364417,1.4341724385487824,0.0,0.0,0.0,0.0,1.0,0.0,1
-1.1137380346165284,-0.7255647743220132,1.171937556835002,-1.2607408636666058,-1.4990954341307563,0.0,1.0,0.0,0.0,0.0,0.0,0
1.268428641860168,-1.216774376826599,-1.4179441266679471,1.11801548287416,-0.9124418595948486,0.0,0.0,0.0,1.0,0.0,1.0,0
0.30268539463988564,1.6318467971858144,-1.3700133391344913,-0.5810961932263871,0.8475188640128747,0.0,0.0,0.0,0.0,1.0,0.0,0
-1.4356524503566226,-1.5627518969115932,0.7759303389246877,-1.4306520312766604,0.8475188640128747,1.0,0.0,0.0,1.0,0.0,1.0,1
1.3971944081562055,-0.47981485616973063,-1.7111708829994619,0.09854847721383174,1.4341724385487824,1.0,1.0,0.0,0.0,0.0,1.0,1
-0.8562065020244531,-0.8744190253108918,0.1455559662854558,0.4383708124339411,-0.9124418595948486,0.0,0.0,0.0,0.0,1.0,0.0,1
-0.27676055369228375,0.18570271201324706,1.1777405329964077,-0.07136269039622296,-0.9124418595948486,0.0,1.0,0.0,0.0,0.0,0.0,0
-0.920589385172472,-0.7535731488670702,-0.30629812254222843,1.4578378180942693,0.8475188640128747,0.0,1.0,0.0,0.0,0.0,0.0,1
-0.5342920862843591,0.8798762627681312,-1.0695989926523273,0.9481043152641052,0.2608652894769669,1.0,0.0,1.0,0.0,0.0,0.0,1
-1.4356524503566226,0.7562235612068251,0.6139589061718518,0.4383708124339411,1.4341724385487824,0.0,1.0,0.0,0.0,0.0,0.0,1
-0.6630578525803967,-0.6898125529890504,-1.2585241179958953,1.11801548287416,-0.9124418595948486,1.0,0.0,0.0,1.0,0.0,1.0,1
1.5903430576002622,-1.5288457405882945,0.10395397312430645,0.6082819800439958,0.8475188640128747,0.0,1.0,0.0,0.0,0.0,1.0,1
1.5903430576002622,-1.0028599878513729,-1.1311416075624818,-0.5810961932263871,-0.9124418595948486,1.0,0.0,0.0,0.0,1.0,1.0,0
-1.6931839829486979,0.2870277916473311,0.03085822925512889,-0.9209185284464965,-0.32578828505894086,1.0,0.0,0.0,0.0,0.0,1.0,1
0.04515386204781036,-0.3338802282833791,-0.40568511144555947,1.4578378180942693,0.2608652894769669,0.0,0.0,0.0,0.0,1.0,1.0,0
-0.27676055369228375,0.18570271201324706,1.1777405329964077,-0.07136269039622296,-0.9124418595948486,0.0,1.0,0.0,0.0,0.0,0.0,0
1.268428641860168,0.7516505736192663,-0.8285876031210695,-0.24127385800627765,0.8475188640128747,0.0,0.0,0.0,0.0,1.0,1.0,1
-0.34114343684030257,-0.8089080394451352,-0.4080317663362557,-0.41118502561633236,-0.32578828505894086,1.0,0.0,0.0,1.0,0.0,0.0,0
0.7533655766760174,0.6025284093372038,1.642268927310448,0.4383708124339411,-1.4990954341307563,1.0,1.0,0.0,0.0,0.0,1.0,1
1.4615772913042244,-0.2767980155794773,0.2886230399471044,-1.77047436649677,-0.9124418595948486,0.0,0.0,0.0,1.0,0.0,0.0,0
0.173919628343848,0.04557487500455078,0.38728554301826484,-0.9209185284464965,-1.4990954341307563,0.0,0.0,0.0,0.0,0.0,1.0,0
-1.5644182166526601,-0.2931017969345908,-1.6834421885478152,-0.9209185284464965,-0.9124418595948486,1.0,0.0,0.0,0.0,1.0,0.0,0
-0.34114343684030257,1.3973412866249884,-1.0567846726087835,-1.2607408636666058,1.4341724385487824,1.0,0.0,0.0,1.0,0.0,0.0,0
-1.6931839829486979,-1.3107888219132633,1.216189976597885,-1.0908296960565511,-0.9124418595948486,1.0,1.0,0.0,0.0,0.0,0.0,0
1.0752799924161116,1.4084049266586636,1.5666115024683822,0.9481043152641052,1.4341724385487824,0.0,0.0,0.0,1.0,0.0,1.0,1
1.268428641860168,-1.4560438555132493,-1.6214696384801408,-0.7510073608364417,-0.9124418595948486,1.0,1.0,0.0,0.0,0.0,0.0,0
0.6245998103799798,-1.4880485890242765,0.48258106801654743,0.6082819800439958,0.8475188640128747,1.0,0.0,0.0,1.0,0.0,1.0,1
1.5259601744522433,0.5460301962688774,0.8007929614709488,0.09854847721383174,-1.4990954341307563,1.0,0.0,0.0,0.0,1.0,0.0,0
0.23830251149186682,0.7433496065387153,0.8625668806081744,-1.4306520312766604,-1.4990954341307563,1.0,0.0,0.0,0.0,0.0,1.0,0
-1.3712695672086037,-0.07055029182637501,0.0869613722639742,-0.41118502561633236,-0.9124418595948486,1.0,0.0,0.0,0.0,0.0,1.0,1
-0.1479947873962461,-0.3447182420342576,-1.4666443710214192,-0.24127385800627765,-1.4990954341307563,0.0,0.0,0.0,0.0,1.0,0.0,0
0.6889826935279986,0.29804714204298466,1.0643334950369812,1.627748985704324,1.4341724385487824,1.0,0.0,0.0,1.0,0.0,0.0,1
-0.7918236188764344,-0.6874933137557477,0.3514250432942474,0.7781931476540505,1.4341724385487824,1.0,1.0,0.0,0.0,0.0,1.0,1
0.36706827778790446,-0.814219589190301,1.3884062510148227,-0.5810961932263871,1.4341724385487824,0.0,0.0,0.0,0.0,1.0,1.0,1
